timestamp,turbidity_NTU,conductivity_uScm,pH,tempC,flow_m3h,dP_bar,SDI,MFI,NO3_feed_mgL,SO4_feed_mgL,TOC_feed_mgL,NO3_permeate_mgL,SO4_permeate_mgL,TOC_permeate_mgL,NPF,NSP,NDP,MHI,systemEvent,economicImpact_EUR,timeSinceLastCIP_h
2025-01-06T00:10:00.000Z,0.352,2253,7.30,17.6,104.4,1.285,3.01,4.52,36.0,251.3,2.11,2.99,0.70,0.066,0.834,0.222,1.071,0.857,,6.95,24.2
2025-01-06T00:15:00.000Z,0.318,2270,7.18,17.7,104.6,1.316,3.00,4.64,31.2,231.6,1.73,1.29,0.86,0.185,0.837,0.143,1.096,0.850,,6.98,24.3
2025-01-06T00:20:00.000Z,0.367,2245,7.13,19.1,101.4,1.318,3.08,3.71,35.9,231.4,2.66,3.45,3.27,0.153,0.847,0.476,1.098,0.855,,7.06,24.3
2025-01-06T00:25:00.000Z,0.349,2254,7.12,18.3,100.3,1.339,2.84,3.71,32.0,235.4,2.15,2.07,0.76,0.215,0.819,0.178,1.115,0.830,,6.83,24.4
2025-01-06T00:30:00.000Z,0.454,2170,7.25,17.9,101.2,1.294,3.42,4.62,32.8,246.7,1.49,1.84,5.32,0.119,0.816,0.592,1.078,0.833,,6.80,24.5
2025-01-06T00:35:00.000Z,0.319,2480,7.20,18.1,100.4,1.312,3.42,3.96,35.5,241.7,2.03,4.03,4.66,0.020,0.813,0.571,1.094,0.825,,6.77,24.6
2025-01-06T00:40:00.000Z,0.386,2161,7.13,18.3,102.3,1.322,2.77,4.31,33.1,263.9,1.72,2.82,3.95,0.054,0.835,0.522,1.101,0.847,,6.96,24.7
2025-01-06T00:45:00.000Z,0.321,2219,7.15,18.4,96.4,1.320,3.00,4.04,36.7,249.9,1.94,2.08,3.71,0.132,0.788,0.447,1.100,0.814,,6.57,24.8
2025-01-06T00:50:00.000Z,0.432,2342,7.17,17.9,95.4,1.370,2.71,4.32,35.3,250.9,1.62,2.01,4.22,0.024,0.769,0.463,1.142,0.785,,6.40,24.8
2025-01-06T00:55:00.000Z,0.400,2297,7.22,19.1,99.4,1.289,2.75,4.33,32.5,249.9,1.99,3.60,0.50,0.252,0.831,0.232,1.074,0.854,,6.93,24.9
2025-01-06T01:00:00.000Z,0.374,2320,7.16,18.8,96.6,1.299,2.96,4.16,33.0,252.9,1.65,3.74,2.68,0.041,0.801,0.425,1.082,0.830,,6.68,25.0
2025-01-06T01:05:00.000Z,0.442,2258,7.21,18.4,95.7,1.285,3.26,4.31,32.0,240.4,2.13,2.90,3.64,0.064,0.783,0.477,1.071,0.816,,6.53,25.1
2025-01-06T01:10:00.000Z,0.373,2151,7.14,18.2,106.0,1.327,2.84,4.08,39.1,232.0,1.65,3.84,2.59,0.120,0.861,0.455,1.106,0.863,,7.18,25.2
2025-01-06T01:15:00.000Z,0.379,2396,7.17,18.8,98.9,1.365,2.78,3.69,33.7,250.5,1.90,2.79,2.31,0.019,0.820,0.333,1.138,0.822,,6.83,25.3
2025-01-06T01:20:00.000Z,0.531,2062,7.18,19.0,99.9,1.369,3.25,5.09,35.0,244.3,2.26,1.15,3.41,0.106,0.832,0.397,1.141,0.824,,6.93,25.3
2025-01-06T01:25:00.000Z,0.339,2182,7.17,18.5,97.6,1.355,2.79,3.52,34.5,257.4,1.99,2.36,8.07,0.258,0.801,0.869,1.129,0.812,,6.67,25.4
2025-01-06T01:30:00.000Z,0.410,1992,7.15,18.9,101.2,1.298,3.31,3.92,33.7,241.3,2.21,2.95,1.86,0.025,0.841,0.364,1.082,0.852,,7.01,25.5
2025-01-06T01:35:00.000Z,0.324,2056,7.24,19.9,104.8,1.322,2.75,3.82,36.1,240.6,1.94,0.52,6.51,0.263,0.898,0.664,1.101,0.891,,7.49,25.6
2025-01-06T01:40:00.000Z,0.365,2024,7.20,18.5,100.1,1.292,3.09,3.68,33.7,233.6,2.19,4.16,0.93,0.113,0.823,0.339,1.077,0.845,,6.85,25.7
2025-01-06T01:45:00.000Z,0.413,2221,7.16,19.9,97.4,1.348,3.16,4.34,32.9,224.4,1.68,0.33,1.51,0.106,0.834,0.153,1.124,0.834,,6.95,25.8
2025-01-06T01:50:00.000Z,0.376,2046,7.17,18.8,103.3,1.301,2.69,4.42,33.6,262.8,1.53,2.93,5.80,0.015,0.855,0.738,1.085,0.866,,7.12,25.8
2025-01-06T01:55:00.000Z,0.363,1908,7.09,19.7,100.2,1.328,3.31,3.99,36.1,248.2,2.46,2.50,1.46,0.364,0.853,0.310,1.106,0.851,,7.11,25.9
2025-01-06T02:00:00.000Z,0.401,2290,7.22,19.0,100.7,1.338,2.79,3.80,38.2,237.5,2.17,2.90,2.64,0.241,0.839,0.383,1.115,0.844,,6.99,26.0
2025-01-06T02:05:00.000Z,0.349,2286,7.20,19.8,99.1,1.349,2.88,4.03,34.8,243.1,2.74,1.48,2.96,0.105,0.846,0.336,1.124,0.846,,7.05,26.1
2025-01-06T02:10:00.000Z,0.342,2475,7.11,18.7,102.9,1.355,2.95,4.29,36.0,236.3,2.20,1.93,0.47,0.241,0.851,0.132,1.129,0.847,,7.09,26.2
2025-01-06T02:15:00.000Z,0.323,2498,7.17,19.4,101.2,1.365,3.28,3.82,33.4,245.2,2.57,2.13,2.19,0.254,0.854,0.278,1.137,0.841,,7.12,26.3
2025-01-06T02:20:00.000Z,0.379,2424,7.12,19.4,95.9,1.301,2.75,3.47,31.2,248.8,2.48,1.92,3.05,0.025,0.809,0.346,1.084,0.835,,6.74,26.3
2025-01-06T02:25:00.000Z,0.420,2236,7.19,19.9,98.1,1.317,3.09,3.99,39.0,239.0,2.68,3.83,1.67,0.027,0.841,0.355,1.098,0.850,,7.01,26.4
2025-01-06T02:30:00.000Z,0.414,2282,7.22,20.0,103.2,1.317,3.15,5.02,35.3,260.9,1.96,1.20,4.28,0.107,0.887,0.438,1.098,0.881,,7.39,26.5
2025-01-06T02:35:00.000Z,0.380,2523,7.24,20.0,96.3,1.321,2.87,3.83,40.0,244.3,2.41,2.32,3.47,0.141,0.827,0.386,1.101,0.841,,6.89,26.6
2025-01-06T02:40:00.000Z,0.374,2058,7.25,20.9,99.6,1.325,2.99,3.76,36.6,234.5,2.41,2.62,1.16,0.106,0.880,0.265,1.104,0.877,,7.34,26.7
2025-01-06T02:45:00.000Z,0.419,2364,7.24,19.6,102.5,1.395,2.78,4.76,36.0,241.1,2.32,2.19,4.15,0.161,0.870,0.462,1.162,0.848,,7.25,26.8
2025-01-06T02:50:00.000Z,0.406,2127,7.16,20.0,98.0,1.334,2.97,4.76,36.7,255.4,2.35,1.35,2.01,0.110,0.842,0.265,1.112,0.847,,7.01,26.8
2025-01-06T02:55:00.000Z,0.384,2304,7.17,20.2,98.2,1.331,3.12,3.86,35.4,227.5,2.25,0.48,3.28,0.104,0.850,0.310,1.109,0.851,,7.08,26.9
2025-01-06T03:00:00.000Z,0.361,2144,7.18,20.9,98.4,1.304,2.92,3.84,35.5,224.0,1.85,2.74,3.75,0.019,0.870,0.503,1.087,0.877,,7.25,27.0
2025-01-06T03:05:00.000Z,0.320,2198,7.23,20.4,102.1,1.329,3.03,3.79,37.2,264.1,2.14,2.21,5.24,0.273,0.888,0.597,1.107,0.881,,7.40,27.1
2025-01-06T03:10:00.000Z,0.358,2124,7.22,20.6,95.9,1.321,3.20,4.49,36.6,246.8,2.47,2.72,6.02,0.259,0.840,0.721,1.101,0.846,,7.00,27.2
2025-01-06T03:15:00.000Z,0.392,2261,7.20,21.1,97.5,1.354,2.81,3.85,38.2,238.7,2.24,4.67,2.81,0.245,0.866,0.496,1.129,0.858,,7.22,27.3
2025-01-06T03:20:00.000Z,0.440,2098,7.14,21.3,101.1,1.333,2.67,3.69,37.4,249.6,1.90,2.98,1.88,0.019,0.903,0.350,1.111,0.891,,7.53,27.3
2025-01-06T03:25:00.000Z,0.354,2376,7.14,20.8,98.1,1.379,2.95,3.69,36.9,244.0,2.14,3.92,3.37,0.171,0.865,0.482,1.150,0.850,,7.21,27.4
2025-01-06T03:30:00.000Z,0.440,2464,7.13,20.9,101.5,1.336,2.97,3.67,40.0,234.5,3.37,5.22,3.53,0.298,0.898,0.541,1.113,0.886,,7.48,27.5
2025-01-06T03:35:00.000Z,0.328,2064,7.17,21.4,101.3,1.363,2.93,3.87,34.0,237.6,2.17,3.42,3.04,0.205,0.909,0.493,1.136,0.886,,7.58,27.6
2025-01-06T03:40:00.000Z,0.417,2043,7.12,21.7,99.8,1.368,2.61,4.51,40.0,250.0,2.48,3.05,5.56,0.192,0.903,0.724,1.140,0.879,,7.52,27.7
2025-01-06T03:45:00.000Z,0.416,2028,7.12,22.3,99.6,1.338,2.70,4.32,36.5,241.2,2.44,3.39,0.72,0.104,0.919,0.271,1.115,0.900,,7.66,27.8
2025-01-06T03:50:00.000Z,0.307,2226,7.17,22.2,98.6,1.337,2.75,3.53,37.7,235.8,2.64,1.66,0.79,0.216,0.906,0.160,1.114,0.892,,7.55,27.8
2025-01-06T03:55:00.000Z,0.342,2194,7.22,21.2,103.7,1.330,2.84,3.50,40.0,250.1,2.91,4.17,4.81,0.403,0.925,0.667,1.108,0.907,,7.70,27.9
2025-01-06T04:00:00.000Z,0.434,2190,7.16,21.7,98.5,1.346,2.68,4.08,40.0,230.1,1.77,2.30,3.10,0.018,0.891,0.409,1.122,0.878,,7.43,28.0
2025-01-06T04:05:00.000Z,0.463,2156,7.22,22.4,104.6,1.318,2.80,4.46,39.2,256.3,2.30,1.53,5.88,0.172,0.966,0.630,1.098,0.940,,8.05,28.1
2025-01-06T04:10:00.000Z,0.362,2258,7.28,22.9,101.6,1.318,2.59,4.55,40.0,228.4,2.50,2.88,4.95,0.126,0.953,0.592,1.098,0.931,,7.94,28.2
2025-01-06T04:15:00.000Z,0.404,2154,7.28,21.4,99.2,1.355,2.84,3.90,37.7,249.7,2.60,0.62,2.58,0.148,0.891,0.274,1.129,0.875,,7.42,28.3
2025-01-06T04:20:00.000Z,0.369,2525,7.33,22.4,101.5,1.343,2.74,3.98,40.0,250.5,3.51,2.36,4.44,0.274,0.939,0.464,1.119,0.913,,7.82,28.3
2025-01-06T04:25:00.000Z,0.358,2222,7.26,22.6,98.0,1.350,2.55,3.32,36.4,237.3,2.42,1.99,3.01,0.151,0.911,0.378,1.125,0.891,,7.59,28.4
2025-01-06T04:30:00.000Z,0.421,2145,7.17,21.9,100.3,1.398,2.91,4.06,38.3,246.1,2.43,0.38,1.34,0.159,0.914,0.146,1.165,0.878,,7.62,28.5
2025-01-06T04:35:00.000Z,0.410,1908,7.15,21.6,103.0,1.347,2.84,4.15,36.7,254.7,2.37,1.92,2.52,0.138,0.931,0.385,1.123,0.906,,7.76,28.6
2025-01-06T04:40:00.000Z,0.335,1908,7.18,22.7,103.2,1.406,2.66,3.94,38.5,249.2,2.93,3.11,1.47,0.263,0.964,0.350,1.171,0.911,,8.04,28.7
2025-01-06T04:45:00.000Z,0.443,2213,7.23,22.0,95.6,1.377,2.74,4.81,36.8,225.8,2.56,2.52,3.77,0.098,0.874,0.478,1.148,0.857,,7.29,28.8
2025-01-06T04:50:00.000Z,0.472,2183,7.25,22.5,102.2,1.330,2.61,4.36,37.7,246.1,3.03,3.42,3.89,0.300,0.949,0.544,1.108,0.924,,7.91,28.8
2025-01-06T04:55:00.000Z,0.409,2423,7.25,21.9,99.6,1.319,3.14,4.28,37.4,240.6,2.66,3.63,3.71,0.077,0.908,0.486,1.099,0.895,,7.57,28.9
2025-01-06T05:00:00.000Z,0.474,2281,7.21,23.1,98.7,1.349,2.84,4.11,39.9,243.7,1.98,4.52,4.52,0.020,0.933,0.634,1.124,0.906,,7.77,29.0
2025-01-06T05:05:00.000Z,0.428,2266,7.17,23.7,98.0,1.370,3.05,3.98,38.0,234.5,2.14,1.43,0.73,0.057,0.941,0.140,1.141,0.905,,7.85,29.1
2025-01-06T05:10:00.000Z,0.453,2161,7.29,22.4,102.3,1.333,2.89,4.28,40.0,239.5,2.33,2.25,4.82,0.199,0.945,0.571,1.111,0.920,,7.87,29.2
2025-01-06T05:15:00.000Z,0.357,2362,7.24,22.0,98.7,1.325,3.07,3.71,38.4,243.7,2.79,2.58,2.08,0.097,0.900,0.308,1.104,0.890,,7.50,29.3
2025-01-06T05:20:00.000Z,0.425,2094,7.11,22.5,99.2,1.353,2.89,4.74,39.7,243.3,2.31,2.13,0.95,0.092,0.922,0.213,1.128,0.897,,7.68,29.3
2025-01-06T05:25:00.000Z,0.430,2185,7.21,23.8,96.1,1.371,2.65,3.84,36.4,227.6,2.47,2.31,4.23,0.158,0.928,0.514,1.143,0.896,,7.73,29.4
2025-01-06T05:30:00.000Z,0.366,2300,7.27,23.1,99.8,1.354,2.84,3.92,34.3,245.7,2.37,3.05,5.04,0.147,0.942,0.598,1.128,0.912,,7.85,29.5
2025-01-06T05:35:00.000Z,0.360,1927,7.22,24.3,106.0,1.435,2.84,4.05,34.9,247.5,2.33,4.20,2.63,0.127,1.038,0.535,1.196,0.926,,8.65,29.6
2025-01-06T05:40:00.000Z,0.336,2066,7.17,22.8,103.9,1.322,2.98,4.33,40.0,231.5,2.46,3.18,2.65,0.141,0.971,0.441,1.101,0.942,,8.09,29.7
2025-01-06T05:45:00.000Z,0.451,2256,7.11,24.8,98.0,1.362,2.57,4.47,39.1,251.0,2.65,1.81,5.08,0.027,0.975,0.547,1.135,0.932,,8.13,29.8
2025-01-06T05:50:00.000Z,0.422,2175,7.21,23.3,98.2,1.392,2.86,4.12,37.5,254.5,2.50,4.60,1.43,0.169,0.933,0.385,1.160,0.893,,7.77,29.8
2025-01-06T05:55:00.000Z,0.408,2168,7.21,22.8,102.0,1.349,2.85,4.46,39.6,263.4,2.43,4.37,4.83,0.071,0.955,0.688,1.125,0.922,,7.96,29.9
2025-01-06T06:00:00.000Z,0.490,2306,7.25,23.4,105.7,1.373,2.75,4.72,35.5,256.8,1.84,4.51,2.19,0.175,1.009,0.425,1.144,0.946,,8.41,30.0
2025-01-06T06:05:00.000Z,0.392,2138,7.22,24.7,101.3,1.325,2.63,4.00,37.1,233.4,2.50,3.94,5.35,0.156,1.004,0.722,1.105,0.961,,8.37,30.1
2025-01-06T06:10:00.000Z,0.443,2186,7.30,24.1,99.4,1.382,3.07,4.32,37.5,263.2,2.40,3.41,2.64,0.225,0.968,0.429,1.151,0.919,,8.06,30.2
2025-01-06T06:15:00.000Z,0.434,2335,7.18,24.5,100.6,1.341,3.14,4.79,36.7,253.8,2.18,1.65,4.69,0.273,0.991,0.486,1.118,0.947,,8.26,30.3
2025-01-06T06:20:00.000Z,0.424,1981,7.16,23.4,99.0,1.367,2.58,3.82,38.9,255.3,2.49,1.87,3.76,0.140,0.944,0.493,1.140,0.908,,7.86,30.3
2025-01-06T06:25:00.000Z,0.470,2240,7.18,23.6,102.5,1.376,2.79,4.04,40.0,229.6,1.99,2.70,2.41,0.092,0.984,0.359,1.147,0.934,,8.20,30.4
2025-01-06T06:30:00.000Z,0.397,2254,7.17,22.8,98.4,1.334,2.40,4.24,36.4,252.0,2.47,2.39,1.19,0.115,0.922,0.233,1.112,0.904,,7.69,30.5
2025-01-06T06:35:00.000Z,0.387,2284,7.12,24.4,101.6,1.345,3.12,4.25,33.4,239.2,2.61,2.28,6.07,0.209,0.998,0.651,1.121,0.950,,8.31,30.6
2025-01-06T06:40:00.000Z,0.458,2058,7.25,24.6,99.8,1.347,2.70,4.22,35.2,251.0,2.11,1.20,0.50,0.290,0.985,0.119,1.123,0.944,,8.21,30.7
2025-01-06T06:45:00.000Z,0.396,2009,7.19,24.4,97.8,1.365,3.14,3.65,39.3,235.3,1.78,3.99,0.88,0.113,0.961,0.326,1.137,0.918,,8.01,30.8
2025-01-06T06:50:00.000Z,0.454,2353,7.11,24.0,105.5,1.365,2.61,4.37,38.2,245.9,2.73,2.89,6.07,0.065,1.023,0.664,1.137,0.949,,8.53,30.8
2025-01-06T06:55:00.000Z,0.432,2111,7.30,23.2,98.2,1.406,2.67,4.13,40.0,235.6,3.04,1.19,2.76,0.131,0.929,0.329,1.172,0.886,,7.74,30.9
2025-01-06T07:00:00.000Z,0.453,2337,7.26,24.4,101.8,1.341,3.09,4.51,38.1,260.5,1.71,4.36,2.71,0.136,1.001,0.456,1.118,0.954,,8.34,31.0
2025-01-06T07:05:00.000Z,0.434,2236,7.14,23.8,103.3,1.404,2.80,4.04,38.5,238.8,1.69,3.07,4.52,0.203,0.998,0.569,1.170,0.935,,8.31,31.1
2025-01-06T07:10:00.000Z,0.336,1947,7.13,24.1,99.7,1.330,2.97,4.76,40.0,247.0,1.68,3.96,1.29,0.113,0.969,0.376,1.109,0.938,,8.08,31.2
2025-01-06T07:15:00.000Z,0.405,2358,7.25,24.2,98.7,1.364,3.18,4.38,37.3,240.5,2.38,2.45,1.51,0.144,0.964,0.253,1.137,0.920,,8.04,31.3
2025-01-06T07:20:00.000Z,0.367,1961,7.16,23.3,102.6,1.385,2.70,3.98,39.7,238.6,2.80,2.25,3.25,0.190,0.974,0.469,1.154,0.924,,8.12,31.3
2025-01-06T07:25:00.000Z,0.404,2393,7.22,25.2,96.8,1.357,2.79,4.52,40.0,229.7,1.97,0.76,2.46,0.167,0.973,0.244,1.131,0.932,,8.11,31.4
2025-01-06T07:30:00.000Z,0.391,2103,7.13,24.6,96.7,1.375,2.90,4.85,39.7,248.0,2.42,4.58,5.23,0.125,0.957,0.759,1.146,0.915,,7.97,31.5
2025-01-06T07:35:00.000Z,0.352,2040,7.09,24.3,94.7,1.378,2.71,3.66,39.0,262.6,2.33,3.23,3.25,0.154,0.928,0.509,1.148,0.894,,7.73,31.6
2025-01-06T07:40:00.000Z,0.342,2314,7.25,24.1,101.6,1.363,3.19,3.95,40.0,244.7,2.27,1.86,4.80,0.053,0.988,0.512,1.136,0.937,,8.24,31.7
2025-01-06T07:45:00.000Z,0.416,1959,7.13,24.3,100.1,1.337,2.92,3.70,39.0,227.8,2.27,5.86,5.08,0.121,0.981,0.877,1.114,0.944,,8.18,31.8
2025-01-06T07:50:00.000Z,0.403,2237,7.20,25.1,100.3,1.376,2.64,4.84,38.2,254.8,2.09,2.82,0.85,0.159,1.007,0.227,1.146,0.945,,8.39,31.8
2025-01-06T07:55:00.000Z,0.355,2193,7.21,24.9,99.4,1.385,2.88,4.01,38.9,254.1,2.40,2.98,5.78,0.089,0.993,0.690,1.154,0.937,,8.27,31.9
2025-01-06T08:00:00.000Z,0.389,2207,7.21,25.6,100.5,1.400,2.86,3.65,35.2,255.6,2.07,3.78,2.81,0.188,1.022,0.460,1.166,0.938,,8.52,32.0
2025-01-06T08:05:00.000Z,0.439,2274,7.21,25.0,104.1,1.323,2.95,4.26,38.8,241.7,2.35,4.45,2.56,0.107,1.039,0.460,1.102,0.962,,8.66,32.1
2025-01-06T08:10:00.000Z,0.377,2226,7.29,25.1,102.0,1.428,2.96,4.22,38.7,247.6,2.82,1.84,3.44,0.110,1.022,0.408,1.190,0.929,,8.52,32.2
2025-01-06T08:15:00.000Z,0.416,2226,7.07,24.8,100.7,1.364,2.88,4.20,37.7,232.5,2.46,4.55,3.77,0.062,1.000,0.584,1.137,0.949,,8.33,32.3
2025-01-06T08:20:00.000Z,0.370,1975,7.22,25.1,102.2,1.386,2.70,4.02,37.4,241.2,2.63,4.06,0.56,0.026,1.024,0.303,1.155,0.942,,8.53,32.3
2025-01-06T08:25:00.000Z,0.394,2327,7.19,25.5,100.7,1.335,2.82,4.06,39.0,241.4,2.60,4.85,3.74,0.106,1.021,0.571,1.113,0.958,,8.51,32.4
2025-01-06T08:30:00.000Z,0.433,2105,7.23,24.7,100.2,1.390,2.72,4.17,40.0,235.0,2.09,3.43,1.42,0.248,0.994,0.330,1.158,0.936,,8.28,32.5
2025-01-06T08:35:00.000Z,0.356,2115,7.27,24.8,106.0,1.404,2.96,4.13,34.6,254.7,3.06,1.78,3.54,0.082,1.052,0.436,1.170,0.936,,8.77,32.6
2025-01-06T08:40:00.000Z,0.413,2175,7.18,24.5,98.5,1.365,3.07,3.51,38.4,248.9,2.19,2.58,1.87,0.022,0.970,0.314,1.138,0.926,,8.08,32.7
2025-01-06T08:45:00.000Z,0.321,2270,7.22,23.7,101.0,1.396,2.78,4.09,40.0,236.4,2.14,2.36,4.00,0.216,0.972,0.477,1.163,0.919,,8.10,32.8
2025-01-06T08:50:00.000Z,0.381,2318,7.22,25.3,106.0,1.362,2.62,4.06,36.7,258.7,2.47,1.61,1.98,0.025,1.068,0.254,1.135,0.949,,8.90,32.8
2025-01-06T08:55:00.000Z,0.447,2101,7.19,25.5,103.2,1.377,2.62,4.11,38.2,251.3,2.03,2.33,4.17,0.148,1.048,0.530,1.147,0.945,,8.73,32.9
2025-01-06T09:00:00.000Z,0.410,2201,7.26,24.9,99.6,1.396,2.88,4.23,34.9,236.0,2.21,2.09,3.11,0.022,0.994,0.397,1.163,0.934,,8.28,33.0
2025-01-06T09:05:00.000Z,0.411,2163,7.16,25.6,97.7,1.363,3.33,4.73,35.3,248.8,2.63,2.87,0.50,0.283,0.995,0.205,1.136,0.939,,8.29,33.1
2025-01-06T09:10:00.000Z,0.410,2103,7.18,25.2,94.4,1.386,2.66,3.90,38.8,240.3,2.43,2.63,3.82,0.096,0.949,0.513,1.155,0.906,,7.91,33.2
2025-01-06T09:15:00.000Z,0.328,2284,7.20,24.6,98.2,1.390,2.99,3.96,32.4,244.2,2.94,2.94,2.11,0.092,0.970,0.340,1.158,0.920,,8.08,33.3
2025-01-06T09:20:00.000Z,0.457,2236,7.22,24.5,101.4,1.398,3.06,4.53,35.7,243.8,2.53,3.10,6.12,0.025,1.000,0.714,1.165,0.937,,8.34,33.3
2025-01-06T09:25:00.000Z,0.406,2223,7.20,24.7,97.8,1.420,2.92,3.87,38.9,240.1,2.64,1.07,0.60,0.287,0.970,0.112,1.183,0.910,,8.09,33.4
2025-01-06T09:30:00.000Z,0.354,2212,7.20,25.0,104.4,1.340,2.88,4.00,38.2,245.6,2.48,1.88,6.86,0.249,1.043,0.722,1.117,0.956,,8.69,33.5
2025-01-06T09:35:00.000Z,0.421,2195,7.28,24.9,102.8,1.362,3.13,3.97,35.9,238.9,2.38,2.04,2.47,0.334,1.025,0.336,1.135,0.947,,8.54,33.6
2025-01-06T09:40:00.000Z,0.443,2112,7.18,24.8,95.9,1.364,3.01,3.94,36.3,271.7,2.93,2.39,4.86,0.309,0.953,0.596,1.137,0.916,,7.94,33.7
2025-01-06T09:45:00.000Z,0.350,2545,7.19,25.1,105.3,1.350,2.99,4.13,36.1,223.8,3.23,3.43,3.26,0.128,1.057,0.418,1.125,0.953,,8.81,33.8
2025-01-06T09:50:00.000Z,0.394,1752,7.22,24.6,101.1,1.364,2.93,4.71,33.5,239.3,3.02,1.44,3.46,0.030,0.999,0.493,1.137,0.948,,8.32,33.8
2025-01-06T09:55:00.000Z,0.403,1964,7.23,24.9,101.7,1.380,3.01,3.40,36.4,240.6,2.64,1.89,2.21,0.184,1.014,0.341,1.150,0.944,,8.45,33.9
2025-01-06T10:00:00.000Z,0.404,2184,7.24,25.5,104.9,1.336,2.78,3.91,36.1,228.6,2.90,0.45,1.40,0.172,1.065,0.152,1.113,0.958,,8.87,34.0
2025-01-06T10:05:00.000Z,0.428,2275,7.20,24.2,104.6,1.402,2.82,3.91,37.2,233.1,2.73,3.07,6.30,0.236,1.022,0.716,1.168,0.937,,8.52,34.1
2025-01-06T10:10:00.000Z,0.348,2239,7.26,24.5,98.8,1.383,2.76,3.76,37.6,251.2,2.33,0.38,0.87,0.069,0.974,0.100,1.153,0.925,,8.12,34.2
2025-01-06T10:15:00.000Z,0.335,2038,7.14,25.8,102.3,1.390,2.82,4.61,33.5,250.9,2.82,0.39,2.61,0.028,1.046,0.279,1.159,0.941,,8.71,34.3
2025-01-06T10:20:00.000Z,0.335,2038,7.14,25.8,102.3,1.390,2.82,4.61,33.4,234.9,2.26,2.83,3.13,0.160,1.046,0.474,1.159,0.941,,8.71,34.3
2025-01-06T10:25:00.000Z,0.380,2166,7.16,24.6,99.3,1.359,2.99,4.29,39.0,231.4,2.86,4.77,2.70,0.144,0.980,0.513,1.133,0.936,,8.17,34.4
2025-01-06T10:30:00.000Z,0.360,2224,7.19,24.1,95.3,1.402,3.05,4.01,35.6,248.2,2.97,2.54,5.24,0.334,0.929,0.608,1.168,0.886,,7.74,34.5
2025-01-06T10:35:00.000Z,0.416,2097,7.17,24.7,102.5,1.390,2.73,3.11,32.9,234.4,2.37,2.56,0.47,0.175,1.015,0.191,1.159,0.941,,8.46,34.6
2025-01-06T10:40:00.000Z,0.358,2243,7.19,25.2,104.6,1.380,2.71,3.99,36.3,241.5,2.27,1.01,3.11,0.047,1.052,0.331,1.150,0.944,,8.76,34.7
2025-01-06T10:45:00.000Z,0.308,2283,7.25,24.1,95.5,1.354,3.01,3.51,38.2,253.4,2.61,1.25,3.72,0.257,0.929,0.392,1.128,0.902,,7.74,34.8
2025-01-06T10:50:00.000Z,0.396,2208,7.24,25.2,98.2,1.398,2.77,3.89,38.3,241.7,2.94,2.77,5.23,0.107,0.988,0.624,1.165,0.930,,8.24,34.8
2025-01-06T10:55:00.000Z,0.396,2208,7.24,25.2,98.2,1.398,2.77,3.89,38.8,266.6,2.84,3.15,7.73,0.046,0.988,0.871,1.165,0.930,,8.24,34.9
2025-01-06T11:00:00.000Z,0.347,2098,7.23,24.7,98.7,1.414,2.80,3.62,34.0,261.1,2.54,3.31,3.24,0.203,0.977,0.498,1.179,0.917,,8.15,35.0
2025-01-06T11:05:00.000Z,0.371,2020,7.19,24.6,96.3,1.393,2.93,4.00,37.9,227.7,2.24,0.64,2.82,0.022,0.953,0.318,1.160,0.907,,7.94,35.1
2025-01-06T11:10:00.000Z,0.374,2177,7.24,24.3,102.8,1.346,3.07,3.56,35.4,254.6,2.88,0.35,0.51,0.328,1.006,0.100,1.122,0.953,,8.39,35.2
2025-01-06T11:15:00.000Z,0.389,2235,7.27,23.8,96.2,1.431,3.26,4.25,37.5,250.0,2.80,2.16,5.21,0.319,0.927,0.582,1.193,0.872,,7.73,35.3
2025-01-06T11:20:00.000Z,0.234,2334,7.18,25.4,98.1,1.379,3.13,3.98,35.2,251.9,2.50,2.58,1.51,0.141,0.993,0.262,1.149,0.937,,8.27,35.3
2025-01-06T11:25:00.000Z,0.295,2303,7.12,23.9,102.5,1.363,2.97,4.27,32.2,256.4,2.64,1.59,2.04,0.145,0.992,0.260,1.136,0.943,,8.26,35.4
2025-01-06T11:30:00.000Z,0.371,2163,7.20,24.1,99.9,1.403,2.85,4.44,39.6,224.9,2.77,0.40,0.74,0.028,0.971,0.100,1.169,0.916,,8.09,35.5
2025-01-06T11:35:00.000Z,0.413,2163,7.23,24.8,100.7,1.352,3.20,3.62,36.1,236.3,2.51,1.31,0.47,0.179,1.001,0.117,1.127,0.948,,8.34,35.6
2025-01-06T11:40:00.000Z,0.338,2184,7.24,24.3,101.7,1.404,2.80,4.19,33.0,221.9,2.27,1.82,4.95,0.023,0.996,0.554,1.170,0.933,,8.30,35.7
2025-01-06T11:45:00.000Z,0.360,2245,7.18,23.4,99.4,1.381,3.00,3.80,37.1,251.8,1.58,3.59,0.50,0.125,0.948,0.237,1.151,0.907,,7.90,35.8
2025-01-06T11:50:00.000Z,0.317,2527,7.15,23.5,103.1,1.410,2.61,3.67,36.0,242.7,2.33,2.63,4.84,0.221,0.987,0.508,1.175,0.925,,8.22,35.8
2025-01-06T11:55:00.000Z,0.353,2242,7.25,23.3,94.0,1.394,3.02,3.96,34.2,259.7,2.28,1.81,3.78,0.227,0.893,0.434,1.161,0.864,,7.44,35.9
