timestamp,turbidity_NTU,conductivity_uScm,pH,tempC,flow_m3h,dP_bar,SDI,MFI,NO3_feed_mgL,SO4_feed_mgL,TOC_feed_mgL,NO3_permeate_mgL,SO4_permeate_mgL,TOC_permeate_mgL,NPF,NSP,NDP,MHI,systemEvent,economicImpact_EUR,timeSinceLastCIP_h
2025-01-06T10:50:00.000Z,0.371,2208,7.24,23.5,98.2,1.273,2.72,3.81,38.3,241.7,2.94,2.77,5.22,0.107,0.939,0.623,1.061,0.934,ADJUST_SETPOINTS,-25.00,12.6
2025-01-06T10:55:00.000Z,0.371,2208,7.24,23.5,98.2,1.273,2.72,3.81,38.8,266.6,2.84,3.14,7.72,0.045,0.939,0.870,1.061,0.934,ADJUST_SETPOINTS,-25.00,12.7
2025-01-06T11:00:00.000Z,0.325,2098,7.23,22.9,98.7,1.288,2.75,3.55,34.0,261.1,2.54,3.31,3.24,0.203,0.927,0.498,1.074,0.921,ADJUST_SETPOINTS,-25.00,12.8
2025-01-06T11:05:00.000Z,0.348,2020,7.19,22.8,96.3,1.268,2.88,3.93,37.9,227.7,2.24,0.64,2.82,0.022,0.903,0.318,1.057,0.911,ADJUST_SETPOINTS,-25.00,12.8
2025-01-06T11:10:00.000Z,0.351,2177,7.24,22.4,102.8,1.226,3.02,3.49,35.4,254.6,2.88,0.35,0.51,0.328,0.952,0.100,1.022,0.958,ADJUST_SETPOINTS,-25.00,12.9
2025-01-06T11:15:00.000Z,0.364,2235,7.27,21.9,96.2,1.304,3.20,4.17,37.5,250.0,2.80,2.16,5.20,0.319,0.877,0.582,1.086,0.877,ADJUST_SETPOINTS,-25.00,13.0
2025-01-06T11:20:00.000Z,0.220,2334,7.18,23.5,98.1,1.256,3.07,3.90,35.2,251.9,2.50,2.56,1.49,0.140,0.938,0.260,1.047,0.938,ADJUST_SETPOINTS,-25.00,13.1
2025-01-06T11:25:00.000Z,0.277,2303,7.12,22.0,102.5,1.242,2.91,4.18,32.2,256.4,2.64,1.59,2.04,0.145,0.936,0.260,1.035,0.942,ADJUST_SETPOINTS,-25.00,13.2
2025-01-06T11:30:00.000Z,0.347,2163,7.20,22.1,99.9,1.278,2.80,4.36,39.6,224.9,2.77,0.40,0.74,0.028,0.916,0.100,1.065,0.917,ADJUST_SETPOINTS,-25.00,13.3
2025-01-06T11:35:00.000Z,0.387,2163,7.23,22.8,100.7,1.232,3.15,3.54,36.1,236.3,2.51,1.31,0.47,0.179,0.943,0.116,1.026,0.947,ADJUST_SETPOINTS,-25.00,13.3
2025-01-06T11:40:00.000Z,0.317,2184,7.24,22.3,101.7,1.279,2.75,4.11,33.0,221.9,2.27,1.82,4.95,0.023,0.938,0.554,1.066,0.932,ADJUST_SETPOINTS,-25.00,13.4
2025-01-06T11:45:00.000Z,0.337,2245,7.18,21.4,99.4,1.258,2.95,3.71,37.1,251.8,1.58,3.59,0.50,0.125,0.892,0.237,1.048,0.906,ADJUST_SETPOINTS,-25.00,13.5
2025-01-06T11:50:00.000Z,0.296,2527,7.15,21.5,103.1,1.284,2.56,3.59,36.0,242.7,2.33,2.63,4.84,0.221,0.928,0.508,1.070,0.923,ADJUST_SETPOINTS,-25.00,13.6
2025-01-06T11:55:00.000Z,0.330,2242,7.25,21.2,94.0,1.270,2.97,3.87,34.2,259.7,2.28,1.81,3.78,0.227,0.839,0.434,1.058,0.866,ADJUST_SETPOINTS,-25.00,13.7
2025-01-06T12:00:00.000Z,0.284,2057,7.26,21.7,97.4,1.275,2.49,3.73,31.2,242.1,2.13,2.03,0.48,0.062,0.882,0.165,1.063,0.894,ADJUST_SETPOINTS,-25.00,13.8
2025-01-06T12:05:00.000Z,0.300,2110,7.18,22.1,102.7,1.231,2.79,4.34,35.3,247.8,2.03,2.99,1.09,0.342,0.941,0.273,1.026,0.949,ADJUST_SETPOINTS,-25.00,13.8
2025-01-06T12:10:00.000Z,0.315,2179,7.17,21.9,94.0,1.250,2.78,4.29,35.3,243.2,2.70,0.35,2.91,0.144,0.858,0.287,1.042,0.885,ADJUST_SETPOINTS,-25.00,13.9
2025-01-06T12:15:00.000Z,0.375,2375,7.14,21.4,98.5,1.258,2.94,4.07,40.0,263.5,3.23,1.81,3.31,0.353,0.885,0.370,1.048,0.902,ADJUST_SETPOINTS,-25.00,14.0
2025-01-06T12:20:00.000Z,0.308,2062,7.24,21.9,101.5,1.284,2.79,4.14,37.2,236.4,2.63,3.32,3.16,0.140,0.925,0.500,1.070,0.921,ADJUST_SETPOINTS,-25.00,14.1
2025-01-06T12:25:00.000Z,0.300,2013,7.12,21.9,97.1,1.277,2.57,4.19,37.1,230.9,2.22,3.63,2.04,0.116,0.885,0.419,1.064,0.896,ADJUST_SETPOINTS,-25.00,14.2
2025-01-06T12:30:00.000Z,0.300,1948,7.30,21.2,96.8,1.190,2.66,3.71,33.5,247.2,2.63,2.51,2.08,0.089,0.864,0.368,0.991,0.905,ADJUST_SETPOINTS,-25.00,14.3
2025-01-06T12:35:00.000Z,0.344,1981,7.23,21.1,97.2,1.240,2.69,4.06,31.7,235.2,2.79,1.97,4.33,0.028,0.865,0.557,1.033,0.893,ADJUST_SETPOINTS,-25.00,14.3
2025-01-06T12:40:00.000Z,0.307,2259,7.16,20.8,99.6,1.227,2.61,3.79,33.6,229.8,2.63,2.30,3.46,0.150,0.877,0.429,1.022,0.905,ADJUST_SETPOINTS,-25.00,14.4
2025-01-06T12:45:00.000Z,0.319,1945,7.25,20.7,100.6,1.246,2.78,4.83,31.6,259.8,2.47,2.08,1.76,0.220,0.884,0.310,1.039,0.904,ADJUST_SETPOINTS,-25.00,14.5
2025-01-06T12:50:00.000Z,0.316,2035,7.20,20.2,98.9,1.248,2.73,3.81,32.2,245.5,2.26,2.59,3.97,0.096,0.855,0.543,1.040,0.884,ADJUST_SETPOINTS,-25.00,14.6
2025-01-06T12:55:00.000Z,0.318,2197,7.14,20.1,99.8,1.264,3.05,3.77,33.6,243.4,3.07,3.45,0.77,0.316,0.860,0.259,1.053,0.881,ADJUST_SETPOINTS,-25.00,14.7
2025-01-06T13:00:00.000Z,0.317,2142,7.20,20.6,98.7,1.259,2.64,4.35,36.6,245.3,2.82,2.73,6.78,0.119,0.865,0.786,1.049,0.887,ADJUST_SETPOINTS,-25.00,14.8
2025-01-06T13:05:00.000Z,0.321,2330,7.20,20.7,95.2,1.300,2.82,3.85,31.5,251.5,1.86,1.18,4.84,0.231,0.835,0.476,1.084,0.853,ADJUST_SETPOINTS,-25.00,14.8
2025-01-06T13:10:00.000Z,0.323,2152,7.11,19.5,98.4,1.276,2.90,3.62,32.0,251.3,2.75,2.41,1.04,0.101,0.833,0.231,1.064,0.859,ADJUST_SETPOINTS,-25.00,14.9
2025-01-06T13:15:00.000Z,0.342,2289,7.09,20.4,94.0,1.248,2.94,4.62,31.0,241.4,2.26,4.47,4.82,0.165,0.818,0.655,1.040,0.858,ADJUST_SETPOINTS,-25.00,15.0
2025-01-06T13:20:00.000Z,0.310,2228,7.17,19.8,105.8,1.258,2.74,3.58,34.1,245.2,2.30,3.90,0.65,0.084,0.902,0.269,1.048,0.914,ADJUST_SETPOINTS,-25.00,15.1
2025-01-06T13:25:00.000Z,0.321,2036,7.22,20.4,94.0,1.268,2.69,5.27,32.1,251.8,2.17,2.01,2.12,0.251,0.819,0.327,1.057,0.849,ADJUST_SETPOINTS,-25.00,15.2
2025-01-06T13:30:00.000Z,0.321,2036,7.22,20.4,94.0,1.268,2.69,5.27,31.6,248.7,2.63,2.43,1.73,0.026,0.819,0.314,1.057,0.849,ADJUST_SETPOINTS,-25.00,15.3
2025-01-06T13:35:00.000Z,0.307,2078,7.14,20.5,104.3,1.279,2.86,4.06,31.8,260.0,3.13,3.16,1.88,0.193,0.910,0.364,1.065,0.912,ADJUST_SETPOINTS,-25.00,15.3
2025-01-06T13:40:00.000Z,0.306,2076,7.18,20.3,99.7,1.244,2.90,3.45,32.0,224.4,3.08,0.71,4.96,0.124,0.864,0.519,1.036,0.891,ADJUST_SETPOINTS,-25.00,15.4
2025-01-06T13:45:00.000Z,0.315,2184,7.22,19.8,101.8,1.255,2.90,4.08,34.2,240.0,2.81,1.71,3.10,0.432,0.869,0.378,1.046,0.891,ADJUST_SETPOINTS,-25.00,15.5
2025-01-06T13:50:00.000Z,0.314,2087,7.26,19.8,97.2,1.250,3.02,4.08,29.1,235.2,3.20,1.93,2.35,0.032,0.831,0.337,1.041,0.865,ADJUST_SETPOINTS,-25.00,15.6
2025-01-06T13:55:00.000Z,0.272,2171,7.33,19.3,103.1,1.269,2.83,4.43,31.4,249.7,2.25,1.28,3.45,0.047,0.866,0.389,1.057,0.885,ADJUST_SETPOINTS,-25.00,15.7
2025-01-06T14:00:00.000Z,0.304,2135,7.20,20.4,97.0,1.310,2.66,3.75,29.7,240.1,2.77,1.21,5.70,0.250,0.845,0.602,1.091,0.857,ADJUST_SETPOINTS,-25.00,15.8
2025-01-06T14:05:00.000Z,0.288,1975,7.27,19.1,100.2,1.262,2.41,4.69,31.4,263.6,2.51,3.75,6.24,0.223,0.837,0.860,1.051,0.867,ADJUST_SETPOINTS,-25.00,15.8
2025-01-06T14:10:00.000Z,0.287,1999,7.29,19.1,99.7,1.293,2.70,4.71,33.3,254.0,2.34,2.04,1.81,0.145,0.834,0.304,1.077,0.855,ADJUST_SETPOINTS,-25.00,15.9
2025-01-06T14:15:00.000Z,0.302,2113,7.23,19.8,100.0,1.291,2.86,3.86,32.5,243.5,2.56,2.38,1.60,0.154,0.855,0.287,1.076,0.870,ADJUST_SETPOINTS,-25.00,16.0
2025-01-06T14:20:00.000Z,0.328,2250,7.16,20.1,99.0,1.252,2.56,3.96,32.0,232.4,2.22,2.54,3.49,0.170,0.855,0.446,1.044,0.882,ADJUST_SETPOINTS,-25.00,16.1
2025-01-06T14:25:00.000Z,0.344,2119,7.24,19.7,99.4,1.285,2.73,3.62,31.3,239.8,2.27,1.94,1.39,0.093,0.846,0.242,1.071,0.866,ADJUST_SETPOINTS,-25.00,16.2
2025-01-06T14:30:00.000Z,0.360,2253,7.20,19.6,99.7,1.282,2.50,4.73,36.0,256.5,2.58,0.88,3.04,0.335,0.846,0.317,1.068,0.867,ADJUST_SETPOINTS,-25.00,16.3
2025-01-06T14:35:00.000Z,0.313,2356,7.16,19.0,100.2,1.267,2.50,4.73,33.5,243.8,2.62,2.25,3.07,0.140,0.836,0.375,1.056,0.864,ADJUST_SETPOINTS,-25.00,16.3
2025-01-06T14:40:00.000Z,0.340,2369,7.17,19.3,98.1,1.275,2.72,3.47,29.6,239.7,2.42,1.05,1.96,0.255,0.825,0.219,1.063,0.854,ADJUST_SETPOINTS,-25.00,16.4
2025-01-06T14:45:00.000Z,0.271,2369,7.31,18.7,99.0,1.246,2.84,4.00,30.2,246.0,2.56,3.62,3.92,0.060,0.819,0.514,1.038,0.859,ADJUST_SETPOINTS,-25.00,16.5
2025-01-06T14:50:00.000Z,0.281,2206,7.26,19.1,96.3,1.273,2.94,4.06,30.1,237.3,2.61,1.54,1.38,0.119,0.805,0.210,1.061,0.841,ADJUST_SETPOINTS,-25.00,16.6
2025-01-06T14:55:00.000Z,0.330,2145,7.20,19.0,96.7,1.236,3.16,4.13,29.0,225.4,2.14,2.51,7.52,0.111,0.805,0.842,1.030,0.849,ADJUST_SETPOINTS,-25.00,16.7
2025-01-06T15:00:00.000Z,0.279,2086,7.21,18.9,101.2,1.297,2.86,3.72,34.3,244.2,2.39,2.54,4.54,0.338,0.841,0.581,1.081,0.858,ADJUST_SETPOINTS,-25.00,16.8
2025-01-06T15:05:00.000Z,0.289,2157,7.22,19.1,101.9,1.247,2.54,4.08,32.8,240.2,2.59,0.67,3.03,0.126,0.852,0.318,1.039,0.881,ADJUST_SETPOINTS,-25.00,16.8
2025-01-06T15:10:00.000Z,0.287,2358,7.17,18.5,103.5,1.291,3.04,4.53,32.2,233.1,2.36,1.69,3.19,0.112,0.848,0.357,1.076,0.864,ADJUST_SETPOINTS,-25.00,16.9
2025-01-06T15:15:00.000Z,0.313,2247,7.29,19.0,99.6,1.261,2.67,3.90,31.5,252.0,2.75,3.30,5.33,0.314,0.830,0.650,1.050,0.862,ADJUST_SETPOINTS,-25.00,17.0
2025-01-06T15:20:00.000Z,0.361,2104,7.28,17.5,99.0,1.268,2.65,4.24,34.8,243.8,2.09,1.81,3.95,0.151,0.787,0.479,1.057,0.830,SCHEDULE_CIP,2114.00,0.0
2025-01-06T15:25:00.000Z,0.387,2161,7.10,16.7,103.5,1.210,2.65,4.15,32.3,244.0,2.87,1.95,4.18,0.132,0.803,0.496,1.008,0.859,ADJUST_SETPOINTS,-25.00,0.1
2025-01-06T15:30:00.000Z,0.384,2270,7.23,17.6,99.1,1.201,2.76,3.99,30.0,245.5,1.75,2.73,5.34,0.117,0.791,0.615,1.001,0.853,ADJUST_SETPOINTS,-25.00,0.2
2025-01-06T15:35:00.000Z,0.326,2310,7.26,17.0,96.1,1.214,3.11,3.88,30.5,248.3,2.21,1.36,0.91,0.054,0.753,0.150,1.011,0.821,ADJUST_SETPOINTS,-25.00,0.3
2025-01-06T15:40:00.000Z,0.317,2252,7.22,16.8,100.8,1.208,2.93,4.23,31.7,222.6,2.32,2.54,4.30,0.085,0.786,0.517,1.007,0.848,ADJUST_SETPOINTS,-25.00,0.3
2025-01-06T15:45:00.000Z,0.305,2304,7.23,17.3,102.4,1.178,3.08,4.08,28.7,244.6,2.02,0.67,3.78,0.239,0.810,0.363,0.981,0.866,ADJUST_SETPOINTS,-25.00,0.4
2025-01-06T15:50:00.000Z,0.384,2213,7.11,18.1,100.0,1.207,2.62,4.00,31.2,243.7,2.16,4.11,1.82,0.157,0.809,0.387,1.005,0.865,ADJUST_SETPOINTS,-25.00,0.5
2025-01-06T15:55:00.000Z,0.345,2320,7.26,17.6,103.4,1.213,2.82,4.50,31.7,229.6,2.50,1.63,2.03,0.025,0.826,0.259,1.011,0.875,ADJUST_SETPOINTS,-25.00,0.6
2025-01-06T16:00:00.000Z,0.375,2229,7.21,18.5,100.6,1.238,2.77,3.65,32.5,256.0,2.01,3.35,3.07,0.096,0.826,0.456,1.032,0.866,ADJUST_SETPOINTS,-25.00,0.7
2025-01-06T16:05:00.000Z,0.325,2246,7.14,18.3,94.4,1.222,2.84,4.27,29.5,224.5,2.44,3.27,0.48,0.177,0.771,0.218,1.018,0.833,ADJUST_SETPOINTS,-25.00,0.8
2025-01-06T16:10:00.000Z,0.372,2050,7.22,16.7,102.4,1.186,2.73,3.83,31.4,258.6,2.57,1.25,0.76,0.180,0.794,0.148,0.988,0.856,ADJUST_SETPOINTS,-25.00,0.8
2025-01-06T16:15:00.000Z,0.301,2034,7.20,17.7,96.9,1.195,2.57,4.17,32.8,248.2,2.45,2.90,2.16,0.095,0.776,0.383,0.996,0.843,ADJUST_SETPOINTS,-25.00,0.9
2025-01-06T16:20:00.000Z,0.403,2305,7.18,18.2,94.0,1.208,3.04,4.25,31.2,250.1,2.24,3.98,1.17,0.067,0.766,0.309,1.007,0.833,ADJUST_SETPOINTS,-25.00,1.0
2025-01-06T16:25:00.000Z,0.401,2201,7.19,18.7,103.0,1.200,3.04,4.95,29.5,243.6,1.79,1.13,2.11,0.238,0.851,0.253,1.000,0.895,ADJUST_SETPOINTS,-25.00,1.1
2025-01-06T16:30:00.000Z,0.412,2281,7.20,17.8,95.8,1.175,2.98,4.95,33.0,231.3,2.21,1.44,2.95,0.219,0.769,0.334,0.979,0.838,ADJUST_SETPOINTS,-25.00,1.2
2025-01-06T16:35:00.000Z,0.412,2281,7.20,17.8,95.8,1.175,2.98,4.95,31.7,239.0,2.48,3.31,3.64,0.146,0.769,0.493,0.979,0.838,ADJUST_SETPOINTS,-25.00,1.3
2025-01-06T16:40:00.000Z,0.419,2074,7.26,18.5,99.0,1.213,2.54,4.45,29.0,250.1,1.79,2.05,1.59,0.103,0.812,0.272,1.011,0.865,ADJUST_SETPOINTS,-25.00,1.3
2025-01-06T16:45:00.000Z,0.362,2097,7.16,18.7,98.7,1.192,2.68,3.77,26.7,226.8,1.97,2.55,3.41,0.200,0.816,0.471,0.993,0.871,ADJUST_SETPOINTS,-25.00,1.4
2025-01-06T16:50:00.000Z,0.380,1832,7.21,18.8,96.1,1.244,2.85,3.59,31.4,253.6,2.66,2.98,0.51,0.357,0.796,0.250,1.036,0.843,ADJUST_SETPOINTS,-25.00,1.5
2025-01-06T16:55:00.000Z,0.398,2166,7.16,19.2,100.8,1.230,2.68,4.10,32.8,255.6,2.24,4.92,1.89,0.022,0.847,0.447,1.025,0.883,ADJUST_SETPOINTS,-25.00,1.6
2025-01-06T17:00:00.000Z,0.369,2078,7.13,19.3,94.0,1.206,2.82,3.57,37.9,255.5,2.82,2.14,1.02,0.106,0.792,0.221,1.005,0.852,ADJUST_SETPOINTS,-25.00,1.7
2025-01-06T17:05:00.000Z,0.449,1974,7.24,18.9,99.0,1.233,2.72,3.64,32.2,235.6,1.96,0.32,2.94,0.082,0.824,0.317,1.027,0.866,ADJUST_SETPOINTS,-25.00,1.8
2025-01-06T17:10:00.000Z,0.391,2365,7.20,18.7,100.7,1.232,2.78,3.78,29.0,243.3,2.37,1.93,3.94,0.193,0.831,0.431,1.027,0.872,ADJUST_SETPOINTS,-25.00,1.8
2025-01-06T17:15:00.000Z,0.304,2097,7.18,19.1,99.5,1.197,2.94,4.35,31.3,251.0,1.92,2.58,0.50,0.205,0.831,0.195,0.998,0.882,ADJUST_SETPOINTS,-25.00,1.9
2025-01-06T17:20:00.000Z,0.304,2097,7.18,19.1,99.5,1.197,2.94,4.35,31.6,241.4,2.82,2.57,5.11,0.337,0.831,0.634,0.998,0.882,ADJUST_SETPOINTS,-25.00,2.0
2025-01-06T17:25:00.000Z,0.588,2100,7.26,18.8,103.9,1.223,3.42,4.78,28.9,239.8,2.23,3.35,6.35,0.051,0.860,0.796,1.019,0.887,ADJUST_SETPOINTS,-25.00,2.1
2025-01-06T17:30:00.000Z,0.374,2300,7.11,18.7,100.7,1.198,2.54,3.97,30.4,257.3,2.51,2.43,6.15,0.051,0.831,0.662,0.998,0.882,ADJUST_SETPOINTS,-25.00,2.2
2025-01-06T17:35:00.000Z,0.396,2000,7.15,19.4,99.2,1.290,2.76,3.05,40.0,219.8,2.75,0.40,2.52,0.091,0.836,0.276,1.075,0.857,ADJUST_SETPOINTS,-25.00,2.3
2025-01-06T17:40:00.000Z,0.348,2280,7.33,19.6,98.5,1.211,2.82,3.46,26.9,240.3,2.23,0.37,2.63,0.082,0.835,0.251,1.009,0.881,ADJUST_SETPOINTS,-25.00,2.3
2025-01-06T17:45:00.000Z,0.361,2296,7.14,20.0,99.3,1.192,2.82,3.46,33.7,254.1,2.31,3.54,2.37,0.175,0.853,0.391,0.993,0.897,ADJUST_SETPOINTS,-25.00,2.4
2025-01-06T17:50:00.000Z,0.398,2400,7.27,19.8,98.8,1.250,2.98,4.01,29.1,250.4,1.79,2.42,1.27,0.018,0.844,0.227,1.042,0.875,ADJUST_SETPOINTS,-25.00,2.5
2025-01-06T17:55:00.000Z,0.455,2298,7.16,19.2,95.5,1.259,3.00,3.32,28.6,246.7,2.22,2.65,5.21,0.145,0.801,0.591,1.049,0.842,ADJUST_SETPOINTS,-25.00,2.6
2025-01-06T18:00:00.000Z,0.350,2202,7.26,19.6,98.2,1.234,2.55,3.80,32.7,262.5,2.42,3.79,1.34,0.138,0.834,0.329,1.028,0.874,ADJUST_SETPOINTS,-25.00,2.7
2025-01-06T18:05:00.000Z,0.387,2133,7.12,20.6,99.0,1.186,2.89,4.07,32.4,257.0,2.20,2.54,1.01,0.119,0.867,0.238,0.988,0.907,ADJUST_SETPOINTS,-25.00,2.8
2025-01-06T18:10:00.000Z,0.390,2222,7.22,19.6,104.9,1.252,2.81,4.17,28.9,238.4,1.67,1.79,2.97,0.021,0.892,0.364,1.044,0.908,ADJUST_SETPOINTS,-25.00,2.8
2025-01-06T18:15:00.000Z,0.455,2158,7.25,19.9,96.1,1.185,2.85,3.76,30.9,245.5,1.78,2.51,4.26,0.132,0.823,0.534,0.987,0.876,ADJUST_SETPOINTS,-25.00,2.9
2025-01-06T18:20:00.000Z,0.381,2371,7.23,19.8,95.9,1.197,2.72,4.27,29.6,235.9,2.24,1.82,0.47,0.242,0.820,0.132,0.998,0.874,ADJUST_SETPOINTS,-25.00,3.0
2025-01-06T18:25:00.000Z,0.321,1915,7.21,20.4,96.1,1.224,2.79,4.04,35.4,255.1,1.76,1.37,4.96,0.130,0.836,0.604,1.020,0.878,ADJUST_SETPOINTS,-25.00,3.1
2025-01-06T18:30:00.000Z,0.384,1982,7.24,20.0,105.1,1.244,3.15,4.05,28.7,235.2,2.13,3.14,3.30,0.249,0.903,0.522,1.037,0.915,ADJUST_SETPOINTS,-25.00,3.2
2025-01-06T18:35:00.000Z,0.378,2172,7.30,20.6,102.5,1.212,2.53,4.08,33.4,238.1,1.85,1.81,3.24,0.073,0.898,0.398,1.010,0.925,ADJUST_SETPOINTS,-25.00,3.3
2025-01-06T18:40:00.000Z,0.422,2182,7.18,19.7,102.7,1.227,2.83,3.94,35.4,256.4,1.90,1.63,5.97,0.019,0.874,0.636,1.023,0.903,ADJUST_SETPOINTS,-25.00,3.3
2025-01-06T18:45:00.000Z,0.434,2204,7.14,20.4,94.4,1.210,2.52,4.62,32.8,244.0,1.20,2.52,5.00,0.055,0.822,0.591,1.009,0.872,ADJUST_SETPOINTS,-25.00,3.4
2025-01-06T18:50:00.000Z,0.460,2202,7.22,19.4,104.0,1.231,3.00,3.61,31.1,232.5,2.00,3.56,4.10,0.042,0.879,0.566,1.026,0.906,ADJUST_SETPOINTS,-25.00,3.5
2025-01-06T18:55:00.000Z,0.354,2143,7.14,20.5,99.9,1.231,3.01,3.76,29.1,237.6,1.65,1.93,0.80,0.109,0.872,0.183,1.026,0.900,ADJUST_SETPOINTS,-25.00,3.6
2025-01-06T19:00:00.000Z,0.386,2153,7.31,20.6,103.8,1.230,2.81,4.56,30.7,239.1,1.95,2.58,2.20,0.081,0.908,0.348,1.025,0.926,ADJUST_SETPOINTS,-25.00,3.7
2025-01-06T19:05:00.000Z,0.442,2300,7.19,20.8,102.6,1.201,2.91,4.43,31.0,244.6,2.13,4.19,4.27,0.233,0.904,0.590,1.001,0.932,ADJUST_SETPOINTS,-25.00,3.8
2025-01-06T19:10:00.000Z,0.433,2129,7.15,21.5,97.1,1.203,2.58,4.43,29.5,234.5,1.16,1.49,2.48,0.140,0.873,0.317,1.002,0.910,ADJUST_SETPOINTS,-25.00,3.8
2025-01-06T19:15:00.000Z,0.425,2034,7.07,20.7,100.6,1.228,2.61,3.90,34.3,272.7,2.21,2.17,1.87,0.070,0.883,0.312,1.023,0.909,ADJUST_SETPOINTS,-25.00,3.9
2025-01-06T19:20:00.000Z,0.367,2187,7.24,21.1,95.8,1.178,2.72,3.97,32.7,242.5,2.10,3.76,1.08,0.218,0.853,0.305,0.982,0.897,ADJUST_SETPOINTS,-25.00,4.0
2025-01-06T19:25:00.000Z,0.338,2049,7.20,20.6,103.4,1.223,2.77,4.43,33.3,253.6,1.65,2.94,3.54,0.081,0.904,0.517,1.020,0.926,ADJUST_SETPOINTS,-25.00,4.1
2025-01-06T19:30:00.000Z,0.469,2214,7.17,21.4,104.9,1.191,2.84,4.38,29.3,234.1,1.72,1.19,1.77,0.017,0.941,0.225,0.993,0.958,ADJUST_SETPOINTS,-25.00,4.2
2025-01-06T19:35:00.000Z,0.379,2087,7.29,21.6,98.1,1.195,2.48,3.96,30.4,265.1,1.98,0.61,6.20,0.174,0.886,0.630,0.996,0.921,ADJUST_SETPOINTS,-25.00,4.3
2025-01-06T19:40:00.000Z,0.410,1971,7.16,21.2,99.2,1.219,2.81,4.19,32.8,229.8,2.06,1.05,0.72,0.075,0.884,0.137,1.016,0.913,ADJUST_SETPOINTS,-25.00,4.3
2025-01-06T19:45:00.000Z,0.350,2261,7.12,20.8,97.4,1.236,2.88,4.49,29.4,248.3,1.59,0.29,0.50,0.016,0.858,0.100,1.030,0.889,ADJUST_SETPOINTS,-25.00,4.4
2025-01-06T19:50:00.000Z,0.390,2214,7.24,21.5,98.4,1.191,2.73,4.69,30.9,233.8,1.32,1.15,3.98,0.087,0.886,0.422,0.992,0.920,ADJUST_SETPOINTS,-25.00,4.5
2025-01-06T19:55:00.000Z,0.288,2215,7.23,21.5,96.4,1.206,2.62,4.67,33.0,236.2,1.38,3.12,3.87,0.027,0.867,0.518,1.005,0.905,ADJUST_SETPOINTS,-25.00,4.6
2025-01-06T20:00:00.000Z,0.408,2351,7.20,21.1,96.2,1.187,2.71,4.69,30.9,239.4,1.51,2.14,4.53,0.025,0.856,0.494,0.990,0.899,ADJUST_SETPOINTS,-25.00,4.7
2025-01-06T20:05:00.000Z,0.352,2253,7.23,22.0,101.1,1.202,3.15,4.55,30.7,251.1,1.25,1.48,0.50,0.250,0.924,0.123,1.001,0.943,ADJUST_SETPOINTS,-25.00,4.8
2025-01-06T20:10:00.000Z,0.358,2280,7.17,21.8,100.8,1.215,3.08,4.64,30.8,229.2,1.79,2.19,1.15,0.094,0.915,0.216,1.013,0.934,ADJUST_SETPOINTS,-25.00,4.8
2025-01-06T20:15:00.000Z,0.364,1986,7.25,21.8,100.0,1.237,2.71,4.65,30.4,241.7,1.74,3.50,2.54,0.017,0.910,0.467,1.031,0.925,ADJUST_SETPOINTS,-25.00,4.9
2025-01-06T20:20:00.000Z,0.403,2143,7.21,22.5,99.7,1.241,2.77,3.72,32.6,237.0,2.07,2.40,5.26,0.163,0.925,0.625,1.035,0.934,ADJUST_SETPOINTS,-25.00,5.0
2025-01-06T20:25:00.000Z,0.416,2244,7.13,21.6,100.2,1.216,2.54,4.10,36.1,228.3,1.67,3.76,2.64,0.099,0.905,0.436,1.014,0.928,ADJUST_SETPOINTS,-25.00,5.1
2025-01-06T20:30:00.000Z,0.371,2308,7.30,21.9,99.5,1.237,2.46,3.42,28.8,244.0,1.57,2.26,0.49,0.076,0.907,0.160,1.030,0.924,ADJUST_SETPOINTS,-25.00,5.2
2025-01-06T20:35:00.000Z,0.415,2372,7.16,22.5,97.9,1.224,2.79,3.83,32.3,245.1,2.12,1.14,4.79,0.201,0.909,0.462,1.020,0.929,ADJUST_SETPOINTS,-25.00,5.3
2025-01-06T20:40:00.000Z,0.402,2358,7.10,22.6,100.5,1.204,2.71,4.04,30.9,222.5,2.15,1.42,2.49,0.060,0.934,0.283,1.003,0.953,ADJUST_SETPOINTS,-25.00,5.3
2025-01-06T20:45:00.000Z,0.376,2123,7.21,22.4,98.4,1.247,2.99,3.53,34.3,227.0,1.62,3.41,2.96,0.017,0.910,0.472,1.039,0.922,ADJUST_SETPOINTS,-25.00,5.4
2025-01-06T20:50:00.000Z,0.386,2173,7.13,22.0,100.1,1.226,2.75,4.12,34.3,245.7,2.07,4.17,1.48,0.084,0.913,0.367,1.021,0.931,ADJUST_SETPOINTS,-25.00,5.5
2025-01-06T20:55:00.000Z,0.424,1920,7.17,22.3,103.7,1.222,2.75,4.41,35.0,271.2,1.33,1.48,4.28,0.116,0.957,0.539,1.019,0.963,ADJUST_SETPOINTS,-25.00,5.6
2025-01-06T21:00:00.000Z,0.448,2160,7.14,23.7,105.3,1.214,3.09,4.68,32.4,241.6,1.93,3.92,3.98,0.065,1.014,0.586,1.011,0.994,ADJUST_SETPOINTS,-25.00,5.7
2025-01-06T21:05:00.000Z,0.359,2111,7.18,22.2,102.8,1.232,2.49,3.57,30.5,260.3,1.74,1.91,0.60,0.123,0.944,0.165,1.027,0.950,ADJUST_SETPOINTS,-25.00,5.8
